title,company,link,score,date,snippet,daily_tasks
"Bloomberg hiring Statistical Data Analysis Trainer in London, England, United Kingdom",LinkedIn,https://uk.linkedin.com/jobs/view/statistical-data-analysis-trainer-at-bloomberg-4349750572,4,"Sun, 19 Apr 2026 15:15:22 GMT","Location London Business Area Data Ref # 10048138 Description & Requirements Bloomberg runs on data. Our products are fueled by powerful information. We combine data and context to paint the whole picture for our clients, around the clock – from around the world. In the Data department, we are responsible for delivering this data, news, and analytics through innovative technology — quickly and accurately. We apply problem-solving skills to identify innovative workflow efficiencies and implement technology solutions to enhance our systems, products, and processes — all while providing platinum customer support to our clients. The Team At Bloomberg, our team is responsible for onboarding our junior data engineers, as well as providing learning opportunities to develop the skills of our nearly 2,000 Data employees. We collaborate with all teams across Data to ensure that we deliver the highest quality educational development. We also roll up our sleeves to create our own training and applied exercises. You can support our purpose by preparing Data teams for an AI-driven future by strengthening their analytical reasoning, statistical literacy, and confidence in applying AI tools responsibly and effectively. We strive to make our curriculum exciting for both trainers and trainees; we use interactive technology, peer learning, and a highly collaborative team culture to ensure success for everyone. We encourage participation and provide opportunities for trainees to learn from each other and the professionals within Data. We’ll Trust You To Design and deliver training on applied experimentation and causal reasoning that enables teams to evaluate process changes - such as adopting new data pipelines, switching validation methods, or implementing AI-assisted workflows - and quantify their impact on dataset quality and business outcomes. Build a curriculum on experimental design, A/B testing, and hypothesis testing for data operations and teach teams to run controlled experiments to quantify improvements based on workflow changes Design and deliver analytics and statistics training that strengthens quantitative reasoning, data quality assessment (accuracy, completeness, reliability), and AI-enhanced insight generation. Create hands-on labs where teams design experiments on real Bloomberg datasets—testing pipeline changes, evaluating new tools, and measuring quality improvements using statistical methods. Explain core statistical concepts (sampling, correlation, causation, p-values) in the context of data quality and process optimization. Incorporate AI-assisted tools (e.g., GitHub Copilot, ChatGPT, NotebookLM) into training design and delivery. Ensure teams maintain the highest standards for data quality, observability, and governance, alongside the implementation of transformative AI technologies. Create structured guides and reusable frameworks (experiment templates, statistical calculators, decision tools) that enable teams to independently design exper","• Designs and delivers hands-on training sessions and labs where data teams run controlled experiments, A/B tests, and hypothesis tests on real Bloomberg datasets to measure workflow and quality improvements

• Builds reusable curriculum materials including experiment templates, statistical calculators, decision tools, and structured guides that teams can independently use after training

• Develops and updates course content incorporating AI-assisted tools (e.g., GitHub Copilot, ChatGPT) to teach statistical concepts such as sampling, p-values, and causal reasoning in the context of data quality and process optimization"
"Haystack hiring Data Engineer in London, England, United Kingdom",LinkedIn,https://uk.linkedin.com/jobs/view/data-engineer-at-haystack-4403872013,4,"Mon, 20 Apr 2026 13:55:28 GMT","Data Engineer | £80,000 - £90,000 We're working with a fast-growing energy-tech innovator at the forefront of the global renewables transition on this exciting opportunity. As the world moves away from fossil fuels, you will build the high-performance data infrastructure that optimizes large-scale battery storage and renewable assets. In this role, you’ll leverage a modern stack including Python, AWS, and Terraform to deliver robust data products that power real-time asset telemetry and market analytics. We are looking for a technical leader who wants to combine deep engineering craft with a massive green-energy impact. The Role Design, build, and scale mission-critical data services and ETL pipelines using Python and Prefect to manage complex energy market data. Architect and deploy cloud-native infrastructure on AWS (S3, Athena) using Terraform for Infrastructure as Code (IaC). Enable advanced analytics and asset optimization by integrating real-time data streams with Pulsar and high-performance databases like Cassandra and PostgreSQL. Lead DevOps best practices within the data team, utilizing Docker and GitLab CI/CD to ensure seamless, high-frequency deployments. Mentor junior engineers and champion data quality, reliability, and MLOps principles across the engineering organization. What You'll Need Advanced Python programming skills with significant experience building and deploying production-level data services from scratch. Proven expertise in modern data engineering, including deep knowledge of SQL/NoSQL databases (PostgreSQL, Cassandra) and API design. Strong hands-on experience with the AWS ecosystem, specifically managing data lakes and analytics tools like Athena. Solid understanding of containerization (Docker) and automated CI/CD pipelines to maintain a fast-paced development lifecycle. Excellent collaborative skills with the ability to bridge the gap between Data Science, Engineering, and commercial stakeholders. What's On Offer Competitive salary (£80k - £90k) with annual performance and salary reviews. Modern flexible working environment with a hybrid London office and enhanced parental leave. Comprehensive growth support including a dedicated learning & development budget and paid professional memberships. Vibrant company culture featuring inclusive employee networks, regular socials, and seasonal festive closures. Apply via Haystack today!","• Production-ready ETL pipelines and data services built in Python and Prefect that ingest, transform, and deliver complex energy market and asset telemetry data
• Cloud infrastructure code written in Terraform that provisions and maintains AWS resources (S3, Athena) as repeatable, version-controlled deployments
• CI/CD pipeline configurations and containerised application builds using Docker and GitLab that enable frequent, reliable releases of data products to production"
"Haystack hiring Data Engineer in London, England, United Kingdom",LinkedIn,https://uk.linkedin.com/jobs/view/data-engineer-at-haystack-4403852974,4,"Mon, 20 Apr 2026 13:55:28 GMT","Data Engineer | £50,000 - £65,000 We're working with a leading UK-wide infrastructure and enterprise facilities management powerhouse on this exciting opportunity. Join a dynamic data squad and take full ownership of end-to-end data pipelines within a sophisticated Palantir Foundry ecosystem. You will be at the heart of transforming complex datasets using Python, PySpark, and SQL to drive high-stakes decision-making across a massive enterprise landscape. The Role Develop high-performance data pipelines and seamless transformations using Python (Pandas) and PySpark within the Palantir Foundry environment. Design and implement scalable, reusable data workflows that curate enterprise-level data for advanced analytics and machine learning use cases. Lead collaborative workshops with stakeholders to capture requirements and translate them into robust ontology designs and data solutions. Manage day-to-day BAU tasks maintaining existing ETL processes while contributing to strategic roadmap projects and technology migrations. Ensure data integrity and performance by monitoring pipelines and optimizing processes to meet stringent enterprise SLAs. What You'll Need Proven expertise in Palantir Foundry development, including extensive use of Code Workbooks, Pipeline Builder, and Object Explorer. At least 5 years of advanced programming experience specializing in Python, PySpark, and complex SQL scripting. Strong background in data modeling and ontology development to optimize data accessibility for reporting and AI workflows. Practical experience in automating ETL processes and working within CI/CD frameworks for seamless code deployment. Experience navigating multi-cloud environments (Azure/AWS) and managing data migrations from legacy systems into modern platforms. What's On Offer £50,000 - £65,000 base salary + £5,200 annual car allowance. Performance-linked bonus scheme (5% - 15%) and comprehensive pension plan. Fully remote working model with all high-end equipment provided. Significant career progression opportunities within a major market-leading organization. Apply via Haystack today!","• High-performance data pipelines and transformations built using Python (Pandas), PySpark, and SQL within the Palantir Foundry environment
• Scalable, reusable data workflows designed to curate enterprise-level data for analytics and machine learning use cases
• Maintained and optimised ETL processes, ensuring data integrity and pipeline performance in line with enterprise SLAs"
"Haystack hiring Data Analyst in London, England, United Kingdom",LinkedIn,https://uk.linkedin.com/jobs/view/data-analyst-at-haystack-4402092675,4,"Wed, 15 Apr 2026 02:44:55 GMT","Data Analyst | ¬£44,290 - ¬£47,800 We're working with a major high-impact enterprise organisation managing a complex, large-scale digital ecosystem on this exciting opportunity. We are looking for a data detective who can bridge the gap between technical infrastructure and operational excellence by ensuring seamless data flow across CRM, HR, and Finance platforms. This isn't a typical dashboards-and-reporting role; you will be the primary troubleshooter for business-critical integrations using SQL to interrogate relational databases and solve complex data mapping puzzles. If you enjoy hunting down root causes in complex data environments, this is the challenge for you. The Role Lead the investigation into data discrepancies and failed integrations across a multi-system enterprise landscape. Perform deep-dive analysis on source and target systems to understand complex mapping and transformation logic. Partner with diverse stakeholders to resolve data quality issues at the source, ensuring long-term integration reliability. Monitor ongoing data health and develop strategies for reconciliation across platforms like CRM, learning systems, and financial tools. Act as the data subject matter expert within a specialist integration team, focusing on data integrity rather than software development. What You'll Need Expert-level SQL skills with extensive experience querying relational databases such as SQL Server, Oracle, or MySQL. Proven track record of troubleshooting data issues within an ETL or integrated system environment. Strong understanding of data mapping, transformation logic, and complex reconciliation processes. Experience working within large-scale organisations (e.g., Public Sector, Finance, Education, or Healthcare) managing multiple stakeholder groups. A methodical, persistent, and detail-oriented approach to problem-solving and root-cause analysis. What's On Offer Competitive salary up to ¬£47,800 plus a generous pension scheme and annual leave allowance. Rapid professional development opportunities within a technically challenging and supportive environment. Hybrid working model based in a prime London location (2 days per week onsite). 12-month fixed-term contract with the potential to make a visible impact on large-scale digital operations. Apply via Haystack today!","• SQL query outputs and investigation reports that diagnose root causes of data discrepancies and failed integrations across CRM, HR, and Finance platforms
• Data reconciliation analyses comparing source and target systems to validate mapping and transformation logic across the multi-system enterprise landscape
• Data health monitoring summaries and remediation recommendations shared with stakeholders to resolve data quality issues and improve long-term integration reliability"
"White Swan Data hiring Junior Quantitative Specialist in London, England, United Kingdom",LinkedIn,https://uk.linkedin.com/jobs/view/junior-quantitative-specialist-at-white-swan-data-4400824818,3,"Fri, 17 Apr 2026 15:20:28 GMT","Department: Engineering Location: London, UK Description The successful candidate will join a team which develops betting solutions. These betting solutions entail the development of mathematical/statistical models and high-performance algorithms; efficient coding; automation of betting operations; data generation, acquisition, storage and manipulation; and performance analysis through back-testing and simulations. Industry based experience of, and genuine proficiency in, Python or R or a similar programming language is essential. Key Responsibilities Acquire data from multiple data sources, filtering, cleaning and wrapping. Interpret data, analyse results using statistical techniques, and provide reports. Identify, analyse, and interpret trends or patterns in complex data sets. Work within the team to prioritise business and information needs. Identify process improvement opportunities. Design, build, test and deliver data processing and automation software. Skills, Knowledge And Expertise Statistical modelling and skills in data analytics. Strong attention to detail and ability to retain information. Adept using analytical programming languages such as; R, Python, C++, etc BSc in mathematics, statistics, computer science, engineering or other quantitative discipline. Strong communication and collaboration skills. Positive ‘can do’ attitude, and ability to meet deadlines. Willingness to learn and adapt to new environments. Experience in the financial, betting, or gaming industries is a plus. Benefits Salary depending on experience. Annual discretionary performance bonus. 25 days holiday per annum, plus UK bank holidays. Private health & dental insurance. Optical cover through Aviva. Pension plan. Gympass membership to over 1900 gyms and wellness businesses. Breakfast bought in everyday and lunch bought in twice a week Free coffee & snacks at the office. Regular team events & socials.",
"Quantum hiring Data Graduate/Junior Data Operations Analyst in London, England, United Kingdom",LinkedIn,https://uk.linkedin.com/jobs/view/data-graduate-junior-data-operations-analyst-at-quantum-4403525299,3,"Fri, 17 Apr 2026 19:57:53 GMT","Our Company At Quantum, we connect global brands with high-intent consumers. We turn intent into action and complexity into clarity. Our Mission is clear, to help smarter, faster buying decisions. Our vision, to be the world’s most used digital comparison service, delivering value and simplicity to millions. We drive growth through data-driven affiliate marketing built for performance from day one. Every campaign is measurable, optimised in real time, and designed to scale. With in-house tech, full-stack analytics, and a compliance-first mindset, we give our partners an edge. We drive confident decisions and growth in regulated and high-growth sectors. We’ve helped ambitious brands grow faster, smarter, and globally. The Role Our Financial Operations (FinOps) team is growing! We’re looking for a Data Graduate / Junior Data Operations Analyst to join our team in London. From day one, you’ll gain hands-on experience, taking on meaningful responsibility, and making a tangible impact. This role is ideal for an analytical thinker with a passion for driving data optimisation and solving complex problems. Key Responsibilities Data Collection & Validation: You’ll extract data from various systems, verify its accuracy, and apply transformations to make it usable and reliable for our systems. Pipeline Monitoring: You’ll check that our data ingestion pipelines are running correctly and flag any issues, helping maintain the integrity of our data operations. Quality Assurance: Whether it’s checking for anomalies or validating formats, your attention to detail will keep our data trustworthy and actionable. New Data Source Onboarding Support: You’ll assist in testing and validating incoming data from new partners, ensuring our integrations are robust from day one. Dashboard Discovery: You’ll learn how our dashboards are built and maintained, understanding the logic behind the numbers and how they support business decisions. Process Improvement: You’ll help identify and implement ways to streamline and scale our data processes—bringing more automation, speed and accuracy to the team. Documentation: You’ll capture and update business logic, data rules, and key processes to support operational clarity and team knowledge sharing. Teamwork: You’ll collaborate with data engineers and team members to troubleshoot issues and ensure timely resolution of data gaps. You will use your natural curiosity to stay up to date with design trends and best practices in order to contribute fresh ideas. Support other areas of the business as required About You: Bachelor’s degree in data science, computer science, mathematics, economics, business, or a related field (or similar qualification). A keen eye for detail and a passion for getting data right—because small errors can make a big difference. Comfortable working with spreadsheets (e.g., VLOOKUPs, Pivot Tables) and learning new data tools and platforms. A good communicator who can work effectively with people across departments.",
"Octopus Energy hiring Data Engineer in London, England, United Kingdom",LinkedIn,https://uk.linkedin.com/jobs/view/data-engineer-at-octopus-energy-4392516032,3,"Mon, 20 Apr 2026 14:06:45 GMT","What we do. Electric Car Leasing Why we do it. Greener. Fairer. Future. At Octopus Electric Vehicles we’re developing a data platform that provides data services to all areas of our business. The aim of the platform is to enable self-service of data analytics to data hungry internal users as well as automation of all our data workflows - from simple ETL jobs to (future) ML training and prediction.  The data team at OEV is a newly established team and is growing at speed. We have invested time and resources on establishing a core data platform, and are now leveraging technology to automate processes and reporting, so we can focus on solving interesting problems and answering complex questions across the whole customer domain - from customer operations to financial modelling. We are looking for an experienced data engineer that is equally passionate about using technology to grow the business and decarbonise the UK’s fleet. This is a fantastic opportunity to work on data problems that genuinely move us closer to Net Zero with a company that is passionate about building great technology to change the way customers travel sustainably. What you'll do Build and optimise the platform used by the data team to transform raw data into business insights Build new data sources and data pipelines that deliver key data and insights to the business (this will include integration with third party systems and ingestion through APIs) Scope and deliver new data engineering projects in collaboration with business stakeholders Develop and deploy ML infrastructure to help build out our ever-growing AI requirements and use cases Collaborate closely with our dev teams to build seamless integrations between between our back-end databases and our data platform Shape the direction of our growing team and coach team members on best practices What you'll have You don’t need experience with electric vehicles/leasing (we can teach you that!), but having worked in similar Start-Up/Scale Up environments might be a bonus. First and foremost, a passion for decarbonisation A passion for writing high quality code and building lean processes Experience with distributed data processing Experience with monitoring, testing, and data quality Ability to work with ambiguity and own problems end-to-end Experience building robust pipelines from diverse sources e.g. SQL & no-SQL databases, API endpoints It would be helpful to have experience/expertise/knowledge in the following: Airflow AWS Kubernetes Spark & distributed computing dbt Terraform Databricks (desirable but not required) MLOps implementation (desirable but not required) Distributed system optimisation techniques  Governance   Why else you'll love it here 💰 Wondering what the salary for this role is? Just ask us! On a call with one of our recruiters it's something we always cover as we genuinely want to match your experience with the correct salary. The reason why we don't advertise is because we honestly have a degree of flexibil",
"Air Apps hiring Data Analyst in London, England, United Kingdom",LinkedIn,https://uk.linkedin.com/jobs/view/data-analyst-at-air-apps-4403113426,3,"Thu, 16 Apr 2026 20:16:36 GMT","About Air Apps At Air Apps, we believe in thinking bigger—and moving faster. We’re a family-founded company on a mission to create the world’s first AI-powered Personal & Entrepreneurial Resource Planner (PRP), and we need your passion and ambition to help us change how people plan, work, and live. Born in Lisbon, Portugal in 2018—and now with offices in both Lisbon and San Francisco—we’ve remained self-funded while reaching over 100 million downloads worldwide. Our long-term focus drives us to challenge the status quo every day, pushing the boundaries of AI-driven solutions that truly make a difference. Here, you’ll be a creative force, shaping products that empower people across the globe. Join us on this journey to redefine resource management—and change lives along the way. The Role As a Data Analyst at Air Apps, you will be responsible for analyzing and interpreting data to drive business insights and optimize product performance. You will create reports, dashboards, and performance metrics to help teams make informed decisions and improve user experience. This role requires a data-driven mindset, strong analytical skills, and experience with visualization tools to turn complex data into actionable insights. This is a fully onsite position, based at our office in Lisbon, where you will collaborate closely with cross-functional teams in person and contribute to a dynamic and fast-paced environment. We are open to support with relocation efforts. Responsibilities Analyze user behavior, product performance, and key business metrics to identify trends and opportunities. Create and maintain interactive dashboards and reports using tools like Tableau, Looker, Power BI, or Google Data Studio. Collect, clean, and structure large datasets to ensure accuracy and usability. Define and track KPIs for marketing, product, and business performance. Work with SQL, Python, or R to extract, analyze, and manipulate data. Collaborate with product managers, engineers, and marketing teams to provide data-driven insights. Conduct A/B testing and experiment analysis to improve product features and user engagement. Identify bottlenecks and opportunities in user journeys and customer funnels. Present findings in a clear and compelling way to stakeholders and leadership teams. Stay up to date with industry trends, analytics best practices, and emerging data tools. Requirements Around 3+ years of experience in data analysis, business intelligence, or a related field. Proficiency in SQL for data querying and manipulation. Experience with data visualization tools (Tableau, Looker, Power BI, Google Data Studio). Strong analytical skills with experience in Python or R for data analysis. Knowledge of A/B testing methodologies and statistical analysis. Experience with Google Analytics, Mixpanel, Amplitude, or similar user analytics tools. Strong problem-solving skills and ability to communicate insights to non-technical stakeholders. Experience working with large datasets an",
"Citi hiring Tableau & Data Specialist ‚Äì FX Data & Analytics, AVP/VP in London, England, United Kingdom",LinkedIn,https://uk.linkedin.com/jobs/view/tableau-data-specialist-%E2%80%93-fx-data-analytics-avp-vp-at-citi-4400795023,3,"Tue, 14 Apr 2026 15:54:26 GMT","Are you looking for a career move that will put you at the heart of a global financial institution? Then bring your skills in data visualisation, reporting, data governance and analytics to Citi's Global FX Team. By joining Citi, you will become part of a global organisation whose mission is to serve as a trusted partner to our clients by responsibly providing financial services that enable growth and economic progress. Team/Role Overview The FX Data & Analytics team, within Citi's FX Sales and Trading organisation, seeks a highly driven and motivated Tableau & Data Specialist. The team provides data, analytics, and tooling to Citi FX Management, Sales, and Trading globally and is responsible for defining and executing the overall data strategy for FX. The successful candidate will be responsible for designing and delivering high-quality dashboards and reports in Tableau, curating and governing the underlying data that powers them, and championing a ""data as a product"" mindset across the team. You will have the opportunity to contribute to building modern Gen AI-powered capabilities and integrating them into our data reporting. The role will benefit from close interaction with existing Tableau and data experts within the team and a wide range of stakeholders across Sales, Trading, and Technology. We are looking for a proactive self-starter with a practical and pragmatic attitude, the ability to build consensus, and work both collaboratively and independently in a dynamic environment. What You'll Do Design, develop, and maintain production-grade Tableau dashboards and reports that deliver clear, actionable insights to FX Management, Sales, and Trading stakeholders globally. Collaborate with stakeholders to understand data and reporting needs, design scalable solutions, and deliver them in partnership with existing team members and Technology. Curate, cleanse, and prepare the datasets underpinning FX reporting and analytics, ensuring data is accurate, consistent, and fit for purpose, working with technologies such as SQL, KDB, and Python. Contribute to building and evolving Gen AI-powered capabilities within the FX reporting and analytics ecosystem, including NL2SQL/KDB functionality, and automated commentary and analysis. Champion and enforce data and reporting governance best practices across the team's reporting estate, including automated testing frameworks and data quality controls to validate the accuracy and integrity of reports and underlying data. Integrate reporting and data workflows into CI/CD pipelines, enabling automated deployment, version control, and reliable release management of Tableau content and associated data assets. Embrace and promote a ""data as a product"" mindset - treating reports, datasets, and analytics outputs as products with defined owners, consumers, SLAs, and quality standards, actively contributing to a self-serve analytics capability. Contribute to shaping and executing the overall data and reporting strategy fo",
"Cognite hiring Manager, Data Science in London, England, United Kingdom",LinkedIn,https://uk.linkedin.com/jobs/view/manager-data-science-at-cognite-4379576887,2,"Tue, 14 Apr 2026 12:36:13 GMT","Cognite operates at the forefront of industrial digitalization, building AI and data solutions that solve some of the world‚Äôs hardest, highest-impact problems. With unmatched industrial heritage and a comprehensive suite of AI capabilities, including low-code AI agents, Cognite accelerates the digital transformation to drive operational improvements. Our moonshot is bold: unlock $100B in customer value by 2035 and redefine how global industry works. What Cognite is Relentless to achieve We thrive in challenges. We challenge assumptions. We execute with speed and ownership. If you view obstacles as signals to step forward - not step back - you‚Äôll feel at home here. Join us in this venture where AI and data meet ingenuity, and together, we forge the path to a smarter, more connected industrial future. How you‚Äôll demonstrate Ownership As the Data Science (DS) Leader for Value Delivery Europe, you will own and elevate the Data Science capability across the region. Your primary mission is to build a high-performing team of Data Scientists who deliver scalable, production-ready analytical and agentic solutions that accelerate customer value on Cognite Data Fusion and Dune. You will be responsible for the professional development, methods, quality standards, and delivery excellence of the DS profession while coaching Data Scientists to operate as trusted technical advisors in industrial AI and data-driven workflows. You will ensure DS engagements are repeatable, efficient, customer-centric, and aligned with Cognite‚Äôs delivery standards. This is a capability-building role ‚Äîyour time spent on billable or customer-facing execution will be limited to 20% , ensuring your focus remains on uplifting the DS community, maturing practices, and driving consistency and technical excellence across pods. The Impact you bring to Cognite Regional Technical Leadership (Data Science) Own the DS function‚Äôs technical quality across all customer engagements in the region Set and maintain standards for modelling quality, agentic workflows, industrial analytics, data validation, and performance testing Ensure scalable, maintainable, and well-documented analytical solutions across all pods. Customer Value Realization Champion DS solutions that translate industrial challenges into measurable, value-oriented outcomes Guide teams on interpreting KPI impact, validating model performance, and ensuring business stakeholders understand insights and outputs. Support escalations as a senior technical advisor‚Äîensuring pragmatic, customer-centric resolution Scaling & Growth Partner with Sales and Product to ensure DS technical feasibility in scoping and expansions. Ensure DS work accelerates adoption of AI-enabled workflows, Dune-based solutions, and repeatable industrial patterns. Drive standardization of DS approaches, templates, benchmark metrics, and reusable assets to scale the function. Operational & Delivery Quality Management Ensure DS teams follow disciplined delivery practices",
"Haystack hiring Data Analyst in London, England, United Kingdom",LinkedIn,https://uk.linkedin.com/jobs/view/data-analyst-at-haystack-4403860321,2,"Sun, 19 Apr 2026 02:43:56 GMT","Data Analyst | £300 - £350 per day We're working with a leading global financial institution based in the heart of the City on this exciting opportunity. We are looking for a sharp Data Analyst to drive a high-priority migration project, bridging the gap between front-end visualization and modern cloud data warehousing. This is a fast-paced contract role perfect for someone who thrives on data movement and infrastructure optimization. You will play a key role in evolving the data landscape of a major financial player, ensuring seamless integration between Power BI and Snowflake cloud environments. The Role Lead the strategic migration of critical datasets from Power BI environments into Snowflake. Collaborate with data engineering teams to ensure data integrity and performance during the transition. Develop and optimize complex DAX queries and Power BI reports to align with new cloud-based data sources. Identify opportunities for automation and process improvement within the analytics workflow. Act as the subject matter expert for data visualization and cloud reporting efficiency. What You'll Need Proven experience as a Data Analyst with a deep technical command of Power BI and DAX. Hands-on exposure to Snowflake or a strong desire to master cloud data warehousing technologies. Strong SQL skills for data manipulation, extraction, and validation across diverse datasets. A background in Financial Services or a similar regulated corporate environment is highly desirable. A proactive problem-solving mindset and the ability to work independently in a dynamic office setting. What's On Offer Competitive daily rate of £300 - £350 in the heart of London’s financial district. Exposure to large-scale, international projects within a globally recognized organization. Dedicated support from a specialist consultant to guide you through the engagement. Opportunity to upskill in Snowflake and modern cloud architectural patterns. Apply via Haystack today!",
"Kraken hiring Data Analyst, Regulatory Analytics and Reporting in London, England, United Kingdom",LinkedIn,https://uk.linkedin.com/jobs/view/data-analyst-regulatory-analytics-and-reporting-at-kraken-4399134775,2,"Mon, 13 Apr 2026 08:52:46 GMT","Building the Future of Crypto Our Krakenites are a world-class team with crypto conviction, united by our desire to discover and unlock the potential of crypto and blockchain technology. What makes us different? Kraken is a mission-focused company rooted in crypto values. As a Krakenite, you‚Äôll join us on our mission to accelerate the global adoption of crypto, so that everyone can achieve financial freedom and inclusion. For over a decade, Kraken‚Äôs focus on our mission and crypto ethos has attracted many of the most talented crypto experts in the world. Before you apply, please read the Kraken Culture page to learn more about our internal culture, values, and mission. We also expect candidates to familiarize themselves with the Kraken app. Learn how to create a Kraken account here. As a fully remote company, we have Krakenites in 70+ countries who speak over 50 languages. Krakenites are industry pioneers who develop premium crypto products for experienced traders, institutions, and newcomers to the space. Kraken is committed to industry-leading security, crypto education, and world-class client support through our products like Kraken Pro, Desktop, Wallet, and Kraken Futures. Become a Krakenite and build the future of crypto! Proof of work The team At Kraken, compliance is not just a function - it is a cornerstone of trust with our users, partners, regulators, and stakeholders. Our data team plays a critical role in ensuring full visibility into compliance obligations, regulatory reporting, and risk management across the business. We're looking for a Data Analyst, Regulatory Analytics and Reporting to join our team remotely! The #1 goal of this role is to turn complex compliance and regulatory data into clear, actionable insights that protect the business, satisfy regulators, and support senior leadership in making high-stakes decisions. You'll work at the intersection of data engineering, regulatory reporting, and compliance operations in a fast-paced, high-scrutiny environment where accuracy and audit-readiness are non-negotiable. Beyond technical expertise, success in this role depends on being a true business partner who combines data-driven insights with deep knowledge of compliance regulations and frameworks. You'll own end-to-end data management from building and maintaining datasets and pipelines to designing dashboards and insights for compliance and leadership teams. You will also automate compliance processes and workflows to boost efficiency and minimize human error. If you combine exceptional data analysis expertise with solid knowledge of compliance regulations, a keen eye for regulatory risk, and the drive to shape the future of crypto with a top-tier brand - this is your next mission! The opportunity Own the design of dashboards, compliance metrics, and regulatory reports, turning data into actionable insights for stakeholders, cross-functional partners, and regional compliance officers Automate end to end compliance related data",
"Inspired Thinking Group (ITG) hiring Performance Analyst in London, England, United Kingdom",LinkedIn,https://uk.linkedin.com/jobs/view/performance-analyst-at-inspired-thinking-group-itg-4402258057,2,"Wed, 15 Apr 2026 08:33:12 GMT","The Role: This new Performance Analyst role is an exciting new opportunity to join a world class team, helping shape the look, feel, functionality and tools of the website(s) of one of the most iconic automotive brands globally.¬† The primary focus of this role will be to monitor website performance and generate ad-hoc insights. The ideal candidate will possess a strong analytical mindset, proficiency in data visualisation tools, and the ability to translate complex data into actionable recommendations. ¬† Your role is twofold.¬† You will be part of an amazing Data and Strategy team, reporting into the Analytics & Data Science Manager.¬† Helping to shape our products, services and expertise for Clients and ITG.¬† And you will be embedded into our global automotive Client' team, working in partnership with their team of Business Analysts, Developers, UX/UI team every day. General Day to Day Duties : Data Analysis: Analyse website data using various statistical techniques and tools such as Google Big Query and GA4.¬† Identify trends, patterns, and insights that can inform decision-making and optimise performance Ad-hoc Reporting: Respond to ad-hoc data requests from the client by conducting web analytics and communicating findings back to the client in a clear and concise manner Working with Dashboards: Use existing dashboards in day-to-day work, with the flexibility to set up simple solutions where needed. Using tools such as Tableau, Power BI, or Google Looker Studio ¬†Data Integrity: Be mindful of the various data sources and ensure the accuracy, completeness, and consistency of data used in reporting and analysis Collaboration: Work closely with different expertise across internal and external teams to understand business objectives, requirements, and priorities About You: Likely to be a highly numerate graduate with a minimum of 2 years' experience of delivering digital analysis Essential: 2+ years of experience in digital analysis specifically website analysis using Adobe and GA4 and Google Big Query High proficiency in tools like Google Looker Studio, Tableau and Power BI Knowledge and interest in digital, web and broader marketing principles ¬† Desirable: Strong statistical background / understanding of significance testing Experience in Python is a plus Experience of digital transformation projects About the Company Over the last decade we've grown a lot - new people, new technology and lots of brilliant new clients. We're a tech-led marketing business on a mission. A mission to liberate marketers. How? With a blend of our cutting-edge tech-stack, our dedicated team of over 1,000 marketers, fanatical customer service and a passion to help everyone be their creative best... Innovation We're a marketing business that's always pushing the boundaries of what's possible within our industry. Technology should make marketing easier, so we invest big in innovation to increase efficiencies for our clients, free up creative minds to do what they do best and",
"Glocomms hiring Senior Analyst - Data Science in City Of London, England, United Kingdom",LinkedIn,https://uk.linkedin.com/jobs/view/senior-analyst-data-science-at-glocomms-4401618005,2,"Mon, 20 Apr 2026 09:17:42 GMT","Role Overview As a Senior Data Scientist , you will source, process, and analyse large structured and unstructured datasets to support quantitative research and portfolio‑related decision making. You will take ownership of selected projects, conducting rigorous analysis and delivering actionable insights to stakeholders. You will work across the full data lifecycle from dataset scoping and ingestion through to exploratory analysis and prototype pipeline development-leveraging AI‑driven tools to accelerate research and delivery. Projects are largely self‑directed and involve close collaboration with data, analytics, and investment‑focused teams. Key Responsibilities Collaborate with investment and research stakeholders to identify data opportunities , propose analytical use cases, and evaluate datasets relevant to investment strategies. Acquire, clean, transform, and analyse complex structured and unstructured datasets to support quantitative research and decision‑making. Define and research key performance indicators (KPIs) , perform statistical analyses, and produce clear, well‑structured research outputs. Contribute to the design and development of AI‑enabled data platforms that improve data discovery, onboarding, and evaluation. Build proof‑of‑concept data products and AI‑driven tools , working with engineering partners to transition prototypes into production. Support cross‑functional data initiatives and remain up to date with developments in alternative data, analytics, and applied AI . Desired Skills and Experience Key Competencies Essential At least 4 years of experience in data wrangling, time‑series analysis, statistical analysis, and data visualisation. Strong Python programming skills, including experience with libraries such as Pandas, NumPy, Spark, and Matplotlib, and regular use of AI‑assisted coding tools. Practical working knowledge of Snowflake, Linux/UNIX environments, Git, and Jira. Comfortable working with agentic and AI‑engineering tools as part of a modern data‑science workflow. Able to communicate complex technical findings clearly to non‑technical audiences. An entrepreneurial and curious mindset, with a strong interest in data‑driven problem solving and investment‑related use cases. Strong academic background in a STEM discipline (e.g. mathematics, statistics, engineering, physics, or computer science). Nice to Have Experience collaborating closely with investment or research professionals in fast‑paced environments. Experience designing and maintaining ETL pipelines, with solid SQL proficiency.",
